config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,1,2025-09-22 09:32:23.092005,2025-09-22 09:54:24.904001,35983,22.03,8702,44684,LONG,1,2,224.0,214.0,28.0,-22.0,5.5625,76.47058823529412,8.25,13.0,0.0,5.5,SUCCESS,60.0,,1,9,-40.0,SESSION_START,245.2143,False,192.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,2,2025-09-22 09:54:24.904001,2025-09-22 10:36:06.637012,44774,41.7,44684,89457,SHORT,1,2,-224.0,-232.0,23.5,-28.0,4.8125,67.13483146067416,9.625,15.375000000000009,1.0,4.0,FAILURE,47.14,,2,9,-40.0,SUCCESS,156.2143,False,
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,3,2025-09-22 10:36:06.637012,2025-09-22 10:51:05.562030,14135,14.98,89457,103591,LONG,0,1,84.0,80.0,21.0,-7.5,3.975,20.448179271708685,9.625,21.400000000000002,1.0,3.875,SUCCESS,60.0,,3,10,,FAILURE,70.0952,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,4,2025-09-22 10:51:05.562030,2025-09-22 11:17:28.876013,21351,26.39,103591,124941,SHORT,0,1,84.0,80.0,21.0,-10.25,3.525,11.62227602905569,9.0,21.625,1.0,3.125,SUCCESS,60.0,,4,10,,SUCCESS,111.3571,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,5,2025-09-22 11:17:28.876013,2025-09-22 12:06:59.301033,34606,49.51,124941,159546,LONG,0,1,84.0,80.0,21.0,-9.25,4.0375,46.9939879759519,12.875,22.275,1.0,3.875,SUCCESS,60.0,,5,11,,SUCCESS,186.381,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,6,2025-09-22 12:06:59.301033,2025-09-22 12:16:07.692021,13585,9.14,159546,173130,SHORT,1,2,-224.0,-232.0,0.25,-28.0,4.4875,83.80000000000001,10.0,15.925000000000002,1.0,4.75,FAILURE,0.71,,6,12,-40.0,SUCCESS,43.8571,False,
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,7,2025-09-22 12:16:07.692021,2025-09-22 12:34:38.624000,20016,18.52,173130,193145,LONG,0,1,84.0,80.0,21.0,-12.25,4.5125,90.4,9.375,15.925000000000002,1.0,4.125,SUCCESS,60.0,,7,12,,FAILURE,114.5238,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,8,2025-09-22 12:34:38.624000,2025-09-22 14:48:19.799012,81901,133.69,193145,275045,SHORT,1,2,-224.0,-232.0,12.75,-28.0,3.4,12.200000000000001,10.25,17.650000000000002,1.0,3.25,FAILURE,29.29,,8,12,-40.0,SUCCESS,235.0,False,
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,9,2025-09-22 14:48:19.799012,2025-09-22 16:11:32.831000,70210,83.22,275045,345254,LONG,1,2,-224.0,-232.0,15.75,-28.0,2.925,10.8,12.125,17.775,1.0,2.75,FAILURE,25.0,,9,14,-40.0,FAILURE,183.1143,False,
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,11,2025-09-23 09:40:55.281000,2025-09-23 09:42:51.523000,5098,1.94,372972,378069,SHORT,0,1,84.0,78.0,21.0,-0.75,4.2125,77.80000000000001,11.625,19.250000000000004,1.0,3.625,SUCCESS,60.0,,1,9,,SESSION_START,33.6429,False,68.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,12,2025-09-23 09:42:51.523000,2025-09-23 09:46:20.138000,5624,3.48,378069,383692,LONG,0,1,84.0,80.0,21.0,-2.25,3.8875,73.60000000000001,11.625,20.62500000000002,1.0,3.75,SUCCESS,60.0,,2,9,,SUCCESS,55.9048,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,13,2025-09-23 09:46:20.138000,2025-09-23 09:54:46.229013,12737,8.43,383692,396428,SHORT,0,1,84.0,80.0,21.0,-5.5,6.125,99.4,10.875,20.62500000000002,1.0,5.625,SUCCESS,60.0,,3,9,,SUCCESS,95.4524,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,14,2025-09-23 09:54:46.229013,2025-09-23 10:41:33.510000,58134,46.79,396428,454561,LONG,1,2,224.0,216.0,28.0,-14.0,4.7625,77.10000000000001,12.25,17.875,1.0,4.75,SUCCESS,60.0,,4,9,-40.0,SUCCESS,400.0476,False,194.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,15,2025-09-23 10:41:33.510000,2025-09-23 10:46:37.045000,6895,5.06,454561,461455,SHORT,0,1,84.0,80.0,21.0,-9.25,4.4875,32.7,10.0,19.025,1.0,4.0,SUCCESS,60.0,,5,10,,SUCCESS,38.9048,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,16,2025-09-23 10:46:37.045000,2025-09-23 11:13:32.225000,25930,26.92,461455,487384,LONG,0,1,84.0,80.0,21.0,-12.75,3.9375,14.0,10.0,19.075000000000003,1.0,4.0,SUCCESS,60.0,,6,10,,SUCCESS,136.2857,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,17,2025-09-23 11:13:32.225000,2025-09-23 11:39:54.447000,19409,26.37,487384,506792,SHORT,0,1,84.0,80.0,21.0,-3.75,3.5375,0.2,11.75,23.425000000000004,1.0,3.5,SUCCESS,60.0,,7,11,,SUCCESS,96.7857,False,70.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,18,2025-09-23 11:39:54.447000,2025-09-23 13:03:57.597016,67776,84.05,506792,574567,LONG,1,2,-224.0,-232.0,23.25,-28.0,4.2875,37.300000000000004,12.0,23.85000000000001,1.0,4.375,FAILURE,46.43,,8,11,-40.0,SUCCESS,224.8,False,
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,19,2025-09-23 13:03:57.597016,2025-09-23 13:25:58.661000,20095,22.02,574567,594661,SHORT,1,2,224.0,216.0,28.0,-14.0,4.475,80.10000000000001,12.375,20.65000000000001,1.0,4.0,SUCCESS,60.0,,9,13,-40.0,FAILURE,107.0,False,194.0
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,20,2025-09-23 13:25:58.661000,2025-09-23 13:35:34.799000,17725,9.6,594661,612385,LONG,1,2,-224.0,-232.0,4.5,-28.0,3.975,40.300000000000004,8.375,16.800000000000008,1.0,4.0,FAILURE,12.86,,10,13,-40.0,SUCCESS,61.9857,False,
FA_SD35_R04_MA1_RT60,35.0,14.0,1,0.6,21,2025-09-23 13:35:34.799000,2025-09-23 13:36:40.224008,3649,1.09,612385,616033,SHORT,0,1,84.0,80.0,21.0,-3.5,5.3125,91.0,9.625,21.8,1.0,5.375,SUCCESS,60.0,,11,13,,FAILURE,20.9286,False,70.0
