config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,1,2025-09-22 09:32:17.575002,2025-09-22 09:52:48.227056,34423,20.51,8311,42733,LONG,2,3,396.0,382.0,33.0,-15.0,5.625,81.25,8.25,13.0,0.0,5.5,SUCCESS,80.0,9772,1,9,"-30.0,-60.0",SESSION_START,206.7708,False,282.0
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,2,2025-09-22 09:52:48.227056,2025-09-22 10:28:17.773065,38813,35.49,42733,81545,SHORT,2,3,-252.0,-264.0,23.5,-21.0,4.65,54.11764705882353,10.125,19.650000000000002,1.0,4.125,FAILURE,48.33,10088,2,9,"-30.0,-60.0",SUCCESS,162.8167,True,
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,3,2025-09-22 10:28:17.773065,2025-09-22 10:48:00.178024,18760,19.71,81545,100304,LONG,1,2,228.0,220.0,28.5,-9.0,3.65,0.9230769230769231,9.625,20.500000000000004,1.0,3.375,SUCCESS,80.0,,3,10,-30.0,FAILURE,81.4792,False,154.0
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,4,2025-09-22 10:48:00.178024,2025-09-22 11:35:02.810000,37678,47.04,100304,137981,SHORT,1,2,228.0,220.0,28.5,-9.75,3.775,16.75,9.625,21.625,1.0,3.75,SUCCESS,80.0,,4,10,-30.0,SUCCESS,169.5833,False,154.0
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,5,2025-09-22 11:35:02.810000,2025-09-22 12:01:24.636004,15450,26.36,137981,153430,LONG,0,1,96.0,92.0,24.0,-2.25,4.05,58.2,12.875,22.275,1.0,4.0,SUCCESS,80.0,,5,11,,SUCCESS,74.5833,False,60.0
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,6,2025-09-22 12:01:24.636004,2025-09-22 12:14:18.327041,16639,12.89,153430,170068,SHORT,2,3,-252.0,-264.0,13.0,-21.0,3.675,35.5,8.875,15.775,1.0,3.25,FAILURE,43.33,3454,6,12,"-30.0,-60.0",SUCCESS,64.1167,True,
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,7,2025-09-22 12:14:18.327041,2025-09-22 12:30:27.522000,19440,16.15,170068,189507,LONG,1,2,228.0,220.0,28.5,-9.0,4.1625,80.0,10.0,18.375000000000014,1.0,3.75,SUCCESS,80.0,,7,12,-30.0,FAILURE,97.3333,False,154.0
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,8,2025-09-22 12:30:27.522000,2025-09-22 14:16:45.570067,67991,106.3,189507,257497,SHORT,2,3,-252.0,-264.0,8.75,-21.0,3.725,43.2,10.25,17.650000000000002,1.0,3.625,FAILURE,20.0,35076,8,12,"-30.0,-60.0",SUCCESS,236.3667,True,
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,10,2025-09-23 09:37:30.728005,2025-09-23 09:42:44.633000,11632,5.23,366119,377750,SHORT,2,3,396.0,382.0,33.0,-13.5,4.8625,92.4,11.375,21.700000000000003,1.0,4.625,SUCCESS,80.0,1763,1,9,"-30.0,-60.0",SESSION_START,67.3333,False,282.0
FA_SD30_R03_MA2_RT80,30.0,9.0,2,0.8,11,2025-09-23 09:42:44.633000,2025-09-23 09:49:03.075002,9701,6.31,377750,387450,LONG,0,1,96.0,92.0,24.0,-4.25,3.8125,72.60000000000001,11.625,20.62500000000002,1.0,3.625,SUCCESS,80.0,,2,9,,SUCCESS,79.2083,False,60.0
