config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,1,2025-09-22 09:31:10.095000,2025-09-22 09:32:23.032000,3767,1.22,4894,8660,LONG,0,1,56.0,50.0,14.0,-4.0,4.9125,78.94736842105263,8.125,10.975,0.0,4.875,SUCCESS,70.0,,1,9,,SESSION_START,45.7857,False,38.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,2,2025-09-22 09:32:23.032000,2025-09-22 09:36:21.078008,8448,3.97,8660,17107,SHORT,1,2,136.0,128.0,17.0,-6.0,5.5625,76.47058823529412,8.25,13.0,0.0,5.5,SUCCESS,70.0,,2,9,-30.0,SUCCESS,93.6071,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,3,2025-09-22 09:36:21.078008,2025-09-22 09:37:13.082000,1751,0.87,17107,18857,LONG,0,1,56.0,52.0,14.0,-2.25,4.2125,23.529411764705884,7.75,15.8,1.0,4.0,SUCCESS,70.0,,3,9,,SUCCESS,18.6786,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,4,2025-09-22 09:37:13.082000,2025-09-22 09:39:25.916000,3917,2.21,18857,22773,SHORT,1,2,136.0,128.0,17.0,-6.0,4.2,20.0,9.75,19.5,1.0,3.75,SUCCESS,70.0,,4,9,-30.0,SUCCESS,40.0357,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,5,2025-09-22 09:39:25.916000,2025-09-22 09:45:19.535000,10387,5.89,22773,33159,LONG,2,3,240.0,228.0,20.0,-9.0,4.4625,53.333333333333336,9.75,18.550000000000004,1.0,4.625,SUCCESS,70.0,2328,5,9,"-30.0,-60.0",SUCCESS,104.3571,False,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,6,2025-09-22 09:45:19.535000,2025-09-22 09:53:34.813000,10506,8.25,33159,43664,SHORT,3,4,-176.0,-192.0,8.75,-12.0,4.6375,63.63636363636363,10.625,21.0,1.0,4.375,FAILURE,43.75,"1655,4146",6,9,"-30.0,-60.0,-90.0",SUCCESS,71.7,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,7,2025-09-22 09:53:34.813000,2025-09-22 10:02:33.805134,12053,8.98,43664,55716,LONG,2,3,240.0,228.0,20.0,-9.0,4.8625,71.83908045977012,9.625,15.375000000000009,1.0,4.25,SUCCESS,70.0,6479,7,9,"-30.0,-60.0",FAILURE,110.5357,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,8,2025-09-22 10:02:33.805134,2025-09-22 10:10:22.734011,7615,7.82,55716,63330,SHORT,0,1,56.0,52.0,14.0,-4.25,4.725,65.76576576576576,9.625,16.6,1.0,4.5,SUCCESS,70.0,,8,10,,SUCCESS,71.1786,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,9,2025-09-22 10:10:22.734011,2025-09-22 10:21:24.385015,11329,11.03,63330,74658,LONG,2,3,240.0,228.0,20.0,-9.0,4.2625,20.634920634920633,9.625,16.6,1.0,4.125,SUCCESS,70.0,1260,9,10,"-30.0,-60.0",SUCCESS,100.5714,False,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,10,2025-09-22 10:21:24.385015,2025-09-22 10:29:48.254003,8684,8.4,74658,83341,SHORT,3,4,-176.0,-192.0,3.75,-12.0,3.5875,0.33557046979865773,9.5,19.125,1.0,3.375,FAILURE,7.5,"6006,2077",10,10,"-30.0,-60.0,-90.0",SUCCESS,49.5,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,11,2025-09-22 10:29:48.254003,2025-09-22 10:40:50.810025,10670,11.04,83341,94010,LONG,2,3,240.0,228.0,20.0,-9.0,3.4625,1.2048192771084338,9.625,20.500000000000004,1.0,3.25,SUCCESS,70.0,543,11,10,"-30.0,-60.0",FAILURE,80.0714,False,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,12,2025-09-22 10:40:50.810025,2025-09-22 11:01:50.147010,18925,20.99,94010,112934,SHORT,3,4,-176.0,-192.0,9.75,-12.0,3.6625,8.933333333333334,9.625,21.400000000000002,1.0,3.5,FAILURE,37.5,"3398,7800",12,10,"-30.0,-60.0,-90.0",SUCCESS,98.825,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,13,2025-09-22 11:01:50.147010,2025-09-22 11:04:45.653000,2717,2.93,112934,115650,LONG,3,4,-176.0,-192.0,0.0,-12.0,3.425,9.312638580931264,11.875,22.3,1.0,3.25,FAILURE,0.0,"458,1437",13,11,"-30.0,-60.0,-90.0",FAILURE,14.625,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,14,2025-09-22 11:04:45.653000,2025-09-22 11:34:44.388039,20785,29.98,115650,136434,SHORT,1,2,136.0,128.0,17.0,-6.0,3.3,4.329004329004329,11.875,22.3,1.0,3.125,SUCCESS,70.0,,14,11,-30.0,FAILURE,162.8571,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,15,2025-09-22 11:34:44.388039,2025-09-22 11:50:29.205012,11441,15.75,136434,147874,LONG,1,2,136.0,128.0,17.0,-6.0,3.5375,23.5,12.625,21.575000000000003,1.0,3.125,SUCCESS,70.0,,15,11,-30.0,SUCCESS,96.9286,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,16,2025-09-22 11:50:29.205012,2025-09-22 12:09:56.249021,15413,19.45,147874,163286,SHORT,3,4,-176.0,-192.0,10.75,-12.0,4.1125,62.6,10.5,22.275,1.0,3.875,FAILURE,53.75,"6166,2735",16,11,"-30.0,-60.0,-90.0",SUCCESS,87.075,True,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,17,2025-09-22 12:09:56.249021,2025-09-22 12:12:37.819012,4856,2.69,163286,168141,LONG,0,1,56.0,52.0,14.0,-2.75,3.8125,45.2,10.0,15.925000000000002,1.0,3.5,SUCCESS,70.0,,17,12,,FAILURE,39.7143,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,18,2025-09-22 12:12:37.819012,2025-09-22 12:28:17.721000,18787,15.67,168141,186927,SHORT,3,4,-176.0,-192.0,10.0,-12.0,3.7125,40.2,10.0,18.375000000000014,1.0,3.5,FAILURE,50.0,"1335,12954",18,12,"-30.0,-60.0,-90.0",SUCCESS,115.325,True,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,19,2025-09-22 12:28:17.721000,2025-09-22 12:35:04.806001,6747,6.78,186927,193673,LONG,0,1,56.0,52.0,14.0,-2.5,4.0,67.0,10.25,17.650000000000002,1.0,3.625,SUCCESS,70.0,,19,12,,FAILURE,53.0,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,20,2025-09-22 12:35:04.806001,2025-09-22 14:16:45.570011,63769,101.68,193673,257441,SHORT,3,4,-176.0,-192.0,15.5,-12.0,3.4875,22.3,10.5,20.30000000000002,1.0,3.25,FAILURE,62.5,"32472,25638",20,12,"-30.0,-60.0,-90.0",SUCCESS,331.075,True,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,21,2025-09-22 14:16:45.570011,2025-09-22 15:11:23.608012,28289,54.63,257441,285729,LONG,1,2,136.0,128.0,17.0,-6.0,3.0875,7.6000000000000005,10.25,15.950000000000003,1.0,3.0,SUCCESS,70.0,,21,14,-30.0,FAILURE,180.8571,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,22,2025-09-22 15:11:23.608012,2025-09-22 15:36:31.661000,13097,25.13,285729,298825,SHORT,1,2,136.0,128.0,17.0,-6.0,3.1625,27.700000000000003,11.25,17.3,1.0,3.25,SUCCESS,70.0,,22,15,-30.0,SUCCESS,85.4643,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,23,2025-09-22 15:36:31.661000,2025-09-22 16:00:45.611000,39449,24.23,298825,338273,LONG,3,4,-176.0,-192.0,16.75,-12.0,3.2125,36.300000000000004,9.0,16.8,1.0,3.125,FAILURE,53.75,"1684,36061",23,15,"-30.0,-60.0,-90.0",SUCCESS,183.125,True,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,25,2025-09-23 09:35:34.091004,2025-09-23 09:40:51.327002,11166,5.29,361556,372721,SHORT,1,2,136.0,126.0,17.0,-6.75,4.475,89.4,11.375,17.900000000000006,1.0,4.5,SUCCESS,70.0,,1,9,-30.0,SESSION_START,113.1429,False,100.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,26,2025-09-23 09:40:51.327002,2025-09-23 09:42:44.633000,5030,1.89,372721,377750,LONG,3,4,-176.0,-192.0,2.5,-12.0,4.25,78.7,11.625,19.250000000000004,1.0,3.625,FAILURE,12.5,"715,1436",2,9,"-30.0,-60.0,-90.0",SUCCESS,34.9,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,27,2025-09-23 09:42:44.633000,2025-09-23 09:48:51.206000,9212,6.11,377750,386961,SHORT,3,4,-176.0,-192.0,6.5,-12.0,3.8125,72.60000000000001,11.625,20.62500000000002,1.0,3.625,FAILURE,21.25,"424,2860",3,9,"-30.0,-60.0,-90.0",FAILURE,92.0,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,28,2025-09-23 09:48:51.206000,2025-09-23 09:50:37.768014,3131,1.78,386961,390091,LONG,3,4,-176.0,-192.0,4.5,-12.0,5.7625,95.80000000000001,11.0,20.62500000000002,1.0,5.0,FAILURE,22.5,"628,1261",4,9,"-30.0,-60.0,-90.0",FAILURE,22.925,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,29,2025-09-23 09:50:37.768014,2025-09-23 09:52:22.776000,2633,1.75,390091,392723,SHORT,3,4,-176.0,-192.0,0.25,-12.0,5.4625,91.2,12.25,20.62500000000002,1.0,5.125,FAILURE,1.25,"368,1680",5,9,"-30.0,-60.0,-90.0",FAILURE,20.9,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,30,2025-09-23 09:52:22.776000,2025-09-23 09:54:45.247000,3632,2.37,392723,396354,LONG,3,4,-176.0,-192.0,4.5,-12.0,5.225,86.80000000000001,11.125,17.875,1.0,4.875,FAILURE,22.5,"395,766",6,9,"-30.0,-60.0,-90.0",FAILURE,24.675,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,31,2025-09-23 09:54:45.247000,2025-09-23 09:58:42.004012,6719,3.95,396354,403072,SHORT,1,2,136.0,128.0,17.0,-6.0,4.7625,77.10000000000001,12.25,17.875,1.0,4.75,SUCCESS,70.0,,7,9,-30.0,FAILURE,72.9643,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,32,2025-09-23 09:58:42.004012,2025-09-23 10:01:31.015000,4890,2.82,403072,407961,LONG,0,1,56.0,52.0,14.0,-3.5,4.9375,78.5,13.0,16.400000000000002,1.0,4.875,SUCCESS,70.0,,8,9,,SUCCESS,54.0357,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,33,2025-09-23 10:01:31.015000,2025-09-23 10:03:43.206001,3525,2.2,407961,411485,SHORT,0,1,56.0,52.0,14.0,-5.25,4.8375,73.60000000000001,13.625,16.525000000000006,1.0,4.5,SUCCESS,70.0,,9,10,,SUCCESS,38.9286,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,34,2025-09-23 10:03:43.206001,2025-09-23 10:05:22.842000,2024,1.66,411485,413508,LONG,0,1,56.0,52.0,14.0,-2.0,5.05,80.0,13.25,16.525000000000006,1.0,4.625,SUCCESS,70.0,,10,10,,SUCCESS,25.0357,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,35,2025-09-23 10:05:22.842000,2025-09-23 10:25:16.738001,24358,19.9,413508,437865,SHORT,2,3,240.0,228.0,20.0,-9.25,5.2875,87.0,13.25,16.525000000000006,1.0,5.125,SUCCESS,70.0,999,11,10,"-30.0,-60.0",SUCCESS,250.9643,False,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,36,2025-09-23 10:25:16.738001,2025-09-23 10:26:03.109000,1085,0.77,437865,438949,LONG,0,1,56.0,52.0,14.0,0.0,4.75,55.300000000000004,11.5,19.025,1.0,4.625,SUCCESS,70.0,,12,10,,SUCCESS,11.1071,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,37,2025-09-23 10:26:03.109000,2025-09-23 10:41:45.293000,15861,15.7,438949,454809,SHORT,3,4,-175.0,-191.0,6.0833,-11.9167,4.6625,47.7,11.5,19.025,1.0,4.625,FAILURE,26.25,"467,13534",13,10,"-31.2,-60.0,-90.0",SUCCESS,104.625,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,38,2025-09-23 10:41:45.293000,2025-09-23 10:46:12.666012,6110,4.46,454809,460918,LONG,3,4,-176.0,-192.0,8.25,-12.0,4.375,25.6,10.0,19.025,1.0,4.0,FAILURE,41.25,"1327,626",14,10,"-30.0,-60.0,-90.0",FAILURE,36.525,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,39,2025-09-23 10:46:12.666012,2025-09-23 11:03:23.990005,16653,17.19,460918,477570,SHORT,2,3,240.0,228.0,20.0,-10.5,3.9125,13.600000000000001,10.0,19.075000000000003,1.0,4.0,SUCCESS,70.0,3426,15,10,"-30.0,-60.0",FAILURE,135.5357,False,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,40,2025-09-23 11:03:23.990005,2025-09-23 11:09:38.512000,5747,6.24,477570,483316,LONG,0,1,56.0,52.0,14.0,-0.75,4.2875,21.900000000000002,12.0,23.425000000000004,1.0,4.125,SUCCESS,70.0,,16,11,,SUCCESS,43.8571,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,41,2025-09-23 11:09:38.512000,2025-09-23 11:18:39.897075,9021,9.02,483316,492336,SHORT,3,4,-176.0,-192.0,6.5,-12.0,4.275,24.0,11.75,23.425000000000004,1.0,4.0,FAILURE,5.0,"1486,842",17,11,"-30.0,-60.0,-90.0",SUCCESS,46.775,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,42,2025-09-23 11:18:39.897075,2025-09-23 11:38:58.266000,13902,20.31,492336,506237,LONG,3,4,-176.0,-192.0,5.75,-12.0,3.95,13.4,12.0,25.425000000000004,1.0,4.125,FAILURE,13.75,"4749,7194",18,11,"-30.0,-60.0,-90.0",FAILURE,72.35,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,43,2025-09-23 11:38:58.266000,2025-09-23 11:42:13.697000,3410,3.26,506237,509646,SHORT,0,1,56.0,52.0,14.0,-4.0,4.125,25.3,12.0,23.85000000000001,1.0,4.125,SUCCESS,70.0,,19,11,,FAILURE,25.3571,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,44,2025-09-23 11:42:13.697000,2025-09-23 11:44:06.680008,2618,1.88,509646,512263,LONG,0,1,56.0,52.0,14.0,-3.5,4.275,37.9,12.0,23.85000000000001,1.0,4.5,SUCCESS,70.0,,20,11,,SUCCESS,18.75,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,45,2025-09-23 11:44:06.680008,2025-09-23 12:07:34.506000,13387,23.46,512263,525649,SHORT,2,3,240.0,228.0,20.0,-9.0,3.875,14.5,12.0,23.775000000000006,1.0,3.875,SUCCESS,70.0,850,21,11,"-30.0,-60.0",SUCCESS,112.0,False,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,46,2025-09-23 12:07:34.506000,2025-09-23 12:20:46.611010,13139,13.2,525649,538787,LONG,3,4,368.0,352.0,23.0,-12.0,4.425,55.6,11.5,28.650000000000002,1.0,4.25,SUCCESS,70.0,"2060,2822",22,12,"-30.0,-60.0,-90.0",SUCCESS,95.7857,True,298.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,47,2025-09-23 12:20:46.611010,2025-09-23 12:26:10.500005,4637,5.4,538787,543423,SHORT,1,2,136.0,128.0,17.0,-6.0,3.375,2.4000000000000004,10.5,28.650000000000002,1.0,3.0,SUCCESS,70.0,,23,12,-30.0,SUCCESS,33.4286,False,102.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,48,2025-09-23 12:26:10.500005,2025-09-23 12:47:32.007053,16439,21.36,543423,559861,LONG,2,3,240.0,228.0,20.0,-10.0,3.3625,5.4,10.75,28.650000000000002,1.0,3.25,SUCCESS,70.0,126,24,12,"-30.0,-60.0",SUCCESS,159.8929,False,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,49,2025-09-23 12:47:32.007053,2025-09-23 12:55:03.812001,5490,7.53,559861,565350,SHORT,0,1,56.0,52.0,14.0,-5.0,4.775,87.80000000000001,10.5,20.65000000000001,1.0,4.75,SUCCESS,70.0,,25,12,,SUCCESS,41.1429,False,40.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,50,2025-09-23 12:55:03.812001,2025-09-23 13:03:55.278042,8834,8.86,565350,574183,LONG,3,4,-176.0,-192.0,10.25,-12.0,3.9625,37.2,10.875,20.65000000000001,1.0,3.75,FAILURE,21.25,"888,7239",26,12,"-30.0,-60.0,-90.0",SUCCESS,54.175,True,
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,51,2025-09-23 13:03:55.278042,2025-09-23 13:20:34.112000,13210,16.65,574183,587392,SHORT,2,3,240.0,228.0,20.0,-9.0,4.625,84.2,12.375,20.65000000000001,1.0,4.125,SUCCESS,70.0,1163,27,13,"-30.0,-60.0",FAILURE,111.2143,False,188.0
FA_SD20_R03_MA3_RT70,20.0,6.0,3,0.7,52,2025-09-23 13:20:34.112000,2025-09-23 13:27:22.698001,10689,6.81,587392,598080,LONG,3,4,-176.0,-192.0,12.5,-12.0,3.625,12.4,14.0,19.55,1.0,3.625,FAILURE,62.5,"475,816",28,13,"-30.0,-60.0,-90.0",SUCCESS,54.45,True,40.0
