config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,1,2025-09-22 09:31:10.095000,2025-09-22 09:32:19.715001,3551,1.16,4894,8444,LONG,0,1,48.0,42.0,12.0,-4.0,4.9125,78.94736842105263,8.125,10.975,0.0,4.875,SUCCESS,60.0,,1,9,,SESSION_START,51.0,False,38.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,2,2025-09-22 09:32:19.715001,2025-09-22 09:36:21.078008,8664,4.02,8444,17107,SHORT,1,2,128.0,120.0,16.0,-8.0,5.575,78.78787878787878,8.25,13.0,0.0,5.5,SUCCESS,60.0,,2,9,-40.0,SUCCESS,111.625,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,3,2025-09-22 09:36:21.078008,2025-09-22 09:37:05.073000,1438,0.73,17107,18544,LONG,0,1,48.0,44.0,12.0,-2.25,4.2125,23.529411764705884,7.75,15.8,1.0,4.0,SUCCESS,60.0,,3,9,,SUCCESS,18.0417,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,4,2025-09-22 09:37:05.073000,2025-09-22 09:39:25.916000,4230,2.35,18544,22773,SHORT,1,2,128.0,120.0,16.0,-8.0,4.3125,35.61643835616438,8.75,19.65,1.0,4.0,SUCCESS,60.0,,4,9,-40.0,SUCCESS,50.4583,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,5,2025-09-22 09:39:25.916000,2025-09-22 09:44:11.076014,8845,4.75,22773,31617,LONG,1,2,128.0,120.0,16.0,-10.25,4.4625,53.333333333333336,9.75,18.550000000000004,1.0,4.625,SUCCESS,60.0,,5,9,-40.0,SUCCESS,103.125,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,6,2025-09-22 09:44:11.076014,2025-09-22 09:52:44.095001,10942,8.55,31617,42558,SHORT,1,2,-128.0,-136.0,6.75,-16.0,4.9,76.98412698412697,10.625,21.0,1.0,4.75,FAILURE,33.75,,6,9,-40.0,SUCCESS,76.375,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,7,2025-09-22 09:52:44.095001,2025-09-22 09:55:02.478007,3462,2.31,42558,46019,LONG,0,1,48.0,44.0,12.0,-5.25,4.825,68.04733727810651,10.125,19.650000000000002,1.0,4.25,SUCCESS,60.0,,7,9,,FAILURE,33.0,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,8,2025-09-22 09:55:02.478007,2025-09-22 09:56:01.168000,1650,0.98,46019,47668,SHORT,0,1,48.0,44.0,12.0,-0.75,4.25,14.207650273224045,9.625,16.950000000000006,1.0,3.5,SUCCESS,60.0,,8,9,,SUCCESS,16.4583,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,9,2025-09-22 09:56:01.168000,2025-09-22 10:02:22.338008,7695,6.35,47668,55362,LONG,1,2,128.0,120.0,16.0,-8.0,3.8,1.0526315789473684,10.125,16.950000000000006,1.0,3.625,SUCCESS,60.0,,9,9,-40.0,SUCCESS,87.8333,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,10,2025-09-22 10:02:22.338008,2025-09-22 10:11:00.898000,8716,8.64,55362,64077,SHORT,1,2,128.0,120.0,16.0,-8.0,4.6375,58.3710407239819,9.625,16.6,1.0,4.5,SUCCESS,60.0,,10,10,-40.0,SUCCESS,93.125,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,11,2025-09-22 10:11:00.898000,2025-09-22 10:20:21.815006,9628,9.35,64077,73704,LONG,1,2,128.0,120.0,16.0,-8.75,4.2125,15.686274509803921,9.625,16.6,1.0,4.25,SUCCESS,60.0,,11,10,-40.0,SUCCESS,99.5833,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,12,2025-09-22 10:20:21.815006,2025-09-22 10:29:15.554000,8922,8.9,73704,82625,SHORT,1,2,-128.0,-136.0,1.0,-16.0,4.0375,12.244897959183673,9.5,19.125,1.0,3.875,FAILURE,5.0,,12,10,-40.0,SUCCESS,52.4,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,13,2025-09-22 10:29:15.554000,2025-09-22 10:40:31.262002,10666,11.26,82625,93290,LONG,1,2,128.0,120.0,16.0,-8.0,3.3625,0.30303030303030304,9.625,20.500000000000004,1.0,3.25,SUCCESS,60.0,,13,10,-40.0,FAILURE,93.3333,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,14,2025-09-22 10:40:31.262002,2025-09-22 11:00:45.461032,17551,20.24,93290,110840,SHORT,1,2,-128.0,-136.0,2.25,-16.0,3.7875,11.962365591397848,9.625,21.400000000000002,1.0,3.5,FAILURE,7.5,,14,10,-40.0,SUCCESS,91.775,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,15,2025-09-22 11:00:45.461032,2025-09-22 11:11:52.044000,10184,11.11,110840,121023,LONG,1,2,-128.0,-136.0,6.0,-16.0,3.725,22.850678733031675,11.875,21.625,1.0,3.5,FAILURE,30.0,,15,11,-40.0,FAILURE,55.7,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,16,2025-09-22 11:11:52.044000,2025-09-22 11:35:02.583000,16937,23.18,121023,137959,SHORT,1,2,128.0,120.0,16.0,-10.25,3.7125,28.778467908902694,11.875,22.275,1.0,3.5,SUCCESS,60.0,,16,11,-40.0,FAILURE,154.0,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,17,2025-09-22 11:35:02.583000,2025-09-22 11:35:39.531000,1108,0.62,137959,139066,LONG,0,1,48.0,44.0,12.0,-2.5,4.05,58.2,12.875,22.275,1.0,4.0,SUCCESS,60.0,,17,11,,SUCCESS,11.9583,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,18,2025-09-22 11:35:39.531000,2025-09-22 11:36:54.488001,959,1.25,139066,140024,SHORT,0,1,48.0,44.0,12.0,0.0,4.475,79.4,12.625,22.275,1.0,4.125,SUCCESS,60.0,,18,11,,SUCCESS,10.2917,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,19,2025-09-22 11:36:54.488001,2025-09-22 11:38:26.226005,1519,1.53,140024,141542,LONG,0,1,48.0,44.0,12.0,-2.5,4.6375,84.80000000000001,12.625,22.275,1.0,4.625,SUCCESS,60.0,,19,11,,SUCCESS,14.625,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,20,2025-09-22 11:38:26.226005,2025-09-22 12:06:59.301160,18132,28.55,141542,159673,SHORT,1,2,-128.0,-136.0,6.75,-16.0,4.7,87.30000000000001,12.125,22.275,1.0,5.0,FAILURE,33.75,,20,11,-40.0,SUCCESS,104.075,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,21,2025-09-22 12:06:59.301160,2025-09-22 12:09:56.249211,3804,2.95,159673,163476,LONG,0,1,48.0,44.0,12.0,-4.5,4.5875,85.80000000000001,10.0,15.925000000000002,1.0,4.875,SUCCESS,60.0,,21,12,,FAILURE,33.0833,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,22,2025-09-22 12:09:56.249211,2025-09-22 12:16:23.108000,10011,6.45,163476,173486,SHORT,1,2,-128.0,-136.0,8.75,-16.0,3.925,54.1,10.0,15.925000000000002,1.0,3.5,FAILURE,43.75,,22,12,-40.0,SUCCESS,59.175,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,23,2025-09-22 12:16:23.108000,2025-09-22 12:30:23.931026,15780,14.01,173486,189265,LONG,1,2,128.0,120.0,16.0,-9.5,4.5,90.0,9.375,17.650000000000002,1.0,4.125,SUCCESS,60.0,,23,12,-40.0,FAILURE,160.6667,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,24,2025-09-22 12:30:23.931026,2025-09-22 13:32:54.298077,42242,62.51,189265,231506,SHORT,1,2,-128.0,-136.0,6.5,-16.0,3.7125,41.5,10.25,17.650000000000002,1.0,3.5,FAILURE,21.25,,24,12,-40.0,SUCCESS,232.0,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,25,2025-09-22 13:32:54.298077,2025-09-22 14:16:45.570072,25997,43.85,231506,257502,LONG,1,2,128.0,120.0,16.0,-14.0,3.55,27.900000000000002,9.25,15.3,1.0,3.625,SUCCESS,60.0,,25,13,-40.0,FAILURE,205.875,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,26,2025-09-22 14:16:45.570072,2025-09-22 15:39:03.035000,44069,82.29,257502,301570,SHORT,1,2,128.0,120.0,16.0,-15.5,3.0875,7.6000000000000005,10.25,15.950000000000003,1.0,3.0,SUCCESS,60.0,,26,14,-40.0,SUCCESS,329.25,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,27,2025-09-22 15:39:03.035000,2025-09-22 15:50:00.007082,10064,10.95,301570,311633,LONG,0,1,48.0,44.0,12.0,-6.0,2.925,11.100000000000001,9.0,16.8,1.0,2.75,SUCCESS,60.0,,27,15,,SUCCESS,74.5833,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,28,2025-09-22 15:50:00.007082,2025-09-22 15:52:27.464000,4546,2.46,311633,316178,SHORT,1,2,128.0,120.0,16.0,-8.0,3.5375,74.8,9.0,18.00000000000001,1.0,3.25,SUCCESS,60.0,,28,15,-40.0,SUCCESS,49.7917,False,110.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,29,2025-09-22 15:52:27.464000,2025-09-22 15:56:17.057000,6377,3.83,316178,322554,LONG,0,1,48.0,44.0,12.0,-5.25,4.5625,100.0,8.625,17.55000000000001,1.0,4.125,SUCCESS,60.0,,29,15,,SUCCESS,56.8333,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,30,2025-09-22 15:56:17.057000,2025-09-22 16:00:00.001112,12242,3.72,322554,334795,SHORT,0,1,48.0,44.0,12.0,-7.25,3.75,81.30000000000001,8.625,18.22500000000001,1.0,3.75,SUCCESS,60.0,,30,15,,SUCCESS,76.0,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,32,2025-09-23 09:35:34.091004,2025-09-23 09:40:37.466000,10568,5.06,361556,372123,SHORT,1,2,128.0,118.0,16.0,-8.0,4.475,89.4,11.375,17.900000000000006,1.0,4.5,SUCCESS,60.0,,1,9,-40.0,SESSION_START,124.9583,False,108.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,33,2025-09-23 09:40:37.466000,2025-09-23 09:41:54.926000,3944,1.29,372123,376066,LONG,1,2,-128.0,-136.0,3.0,-16.0,4.475,83.2,11.625,19.250000000000004,1.0,4.25,FAILURE,15.0,,2,9,-40.0,SUCCESS,26.175,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,34,2025-09-23 09:41:54.926000,2025-09-23 09:48:52.734012,11000,6.96,376066,387065,SHORT,1,2,-128.0,-136.0,10.25,-16.0,3.75,70.9,12.0,22.87500000000002,1.0,3.625,FAILURE,31.25,,3,9,-40.0,FAILURE,105.475,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,35,2025-09-23 09:48:52.734012,2025-09-23 09:50:36.138000,2918,1.72,387065,389982,LONG,1,2,-128.0,-136.0,2.5,-16.0,5.7625,95.80000000000001,11.0,20.62500000000002,1.0,5.0,FAILURE,12.5,,4,9,-40.0,FAILURE,21.725,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,36,2025-09-23 09:50:36.138000,2025-09-23 09:52:25.341001,2810,1.82,389982,392791,SHORT,1,2,-128.0,-136.0,2.25,-16.0,5.4625,91.2,12.25,20.62500000000002,1.0,5.125,FAILURE,11.25,,5,9,-40.0,FAILURE,22.15,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,37,2025-09-23 09:52:25.341001,2025-09-23 09:54:40.620000,3355,2.25,392791,396145,LONG,1,2,-128.0,-136.0,2.5,-16.0,5.225,86.80000000000001,11.125,17.875,1.0,4.875,FAILURE,12.5,,6,9,-40.0,FAILURE,22.925,False,
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,38,2025-09-23 09:54:40.620000,2025-09-23 09:58:15.715040,5985,3.58,396145,402129,SHORT,0,1,48.0,44.0,12.0,-4.0,4.85,79.5,12.25,17.875,1.0,4.75,SUCCESS,60.0,,7,9,,FAILURE,75.0833,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,39,2025-09-23 09:58:15.715040,2025-09-23 10:01:34.898000,6069,3.32,402129,408197,LONG,0,1,49.0,45.0,12.25,-7.5,5.475,91.5,11.625,16.400000000000002,1.0,6.0,SUCCESS,61.25,,8,9,,SUCCESS,75.449,False,40.0
FA_SD20_R04_MA1_RT60,20.0,8.0,1,0.6,40,2025-09-23 10:01:34.898000,2025-09-23 10:03:35.837000,2989,2.02,408197,411185,SHORT,0,1,48.0,44.0,12.0,-3.0,4.8375,73.60000000000001,13.625,16.525000000000006,1.0,4.5,SUCCESS,60.0,,9,10,,SUCCESS,39.4583,False,40.0
