config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,1,2025-09-22 09:31:15.053013,2025-09-22 09:48:56.951000,32981,17.7,5250,38230,LONG,2,3,330.0,316.0,27.5,-11.5,5.0875,95.0,9.75,13.3,0.0,5.125,SUCCESS,80.0,20139,1,9,"-30.0,-60.0",SESSION_START,244.825,False,126.0
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,2,2025-09-22 09:48:56.951000,2025-09-22 10:02:33.805196,17549,13.61,38230,55778,SHORT,3,4,-220.0,-236.0,10.25,-15.0,5.125,83.55263157894737,11.625,21.0,1.0,5.125,FAILURE,21.0,"2783,10346",2,9,"-30.0,-60.0,-90.0",SUCCESS,90.54,True,
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,3,2025-09-22 10:02:33.805196,2025-09-22 10:11:14.762002,8757,8.68,55778,64534,LONG,3,4,-220.0,-236.0,6.25,-15.0,4.725,65.76576576576576,9.625,16.6,1.0,4.5,FAILURE,10.0,"6732,996",3,10,"-30.0,-60.0,-90.0",FAILURE,45.46,True,
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,4,2025-09-22 10:11:14.762002,2025-09-22 10:21:37.796000,10419,10.38,64534,74952,SHORT,3,4,-220.0,-236.0,5.5,-15.0,4.1125,10.116731517509727,9.625,16.6,1.0,4.125,FAILURE,22.0,"1026,3717",4,10,"-30.0,-60.0,-90.0",FAILURE,51.78,True,
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,5,2025-09-22 10:21:37.796000,2025-09-22 10:29:51.505001,8591,8.23,74952,83542,LONG,0,1,80.0,76.0,20.0,-2.5,3.6625,1.3377926421404682,9.5,19.125,1.0,3.625,SUCCESS,80.0,,5,10,,FAILURE,48.75,False,50.0
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,6,2025-09-22 10:29:51.505001,2025-09-22 10:51:32.799013,20966,21.69,83542,104507,SHORT,3,4,-220.0,-236.0,15.5,-15.0,3.4125,0.9009009009009009,9.625,21.400000000000002,1.0,3.25,FAILURE,62.0,"2356,7806",6,10,"-30.0,-60.0,-90.0",SUCCESS,87.58,True,50.0
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,7,2025-09-22 10:51:32.799013,2025-09-22 11:17:53.713001,20879,26.35,104507,125385,LONG,3,4,-220.0,-236.0,14.75,-15.0,3.325,3.117505995203837,10.25,21.625,1.0,2.875,FAILURE,29.0,"1553,15100",7,10,"-30.0,-60.0,-90.0",FAILURE,92.0,True,
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,8,2025-09-22 11:17:53.713001,2025-09-22 12:06:59.301129,34258,49.09,125385,159642,SHORT,3,4,-220.0,-236.0,15.75,-15.0,3.6875,27.200000000000003,12.875,22.275,1.0,3.75,FAILURE,33.0,"3810,28131",8,11,"-30.0,-60.0,-90.0",FAILURE,154.94,True,
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,9,2025-09-22 12:06:59.301129,2025-09-22 12:11:58.414000,7636,4.99,159642,167277,LONG,0,1,80.0,76.0,20.0,-3.25,4.5875,85.80000000000001,10.0,15.925000000000002,1.0,4.875,SUCCESS,80.0,,9,12,,FAILURE,42.15,False,50.0
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,10,2025-09-22 12:11:58.414000,2025-09-22 12:30:23.931019,21982,18.43,167277,189258,SHORT,3,4,-220.0,-236.0,8.75,-15.0,3.5375,23.6,10.0,15.925000000000002,1.0,3.25,FAILURE,35.0,"1467,13677",10,12,"-30.0,-60.0,-90.0",SUCCESS,106.66,True,
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,11,2025-09-22 12:30:23.931019,2025-09-22 13:32:54.298067,42239,62.51,189258,231496,LONG,0,1,80.0,76.0,20.0,-4.0,3.7125,41.5,10.25,17.650000000000002,1.0,3.5,SUCCESS,80.0,,11,12,,FAILURE,232.0,False,50.0
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,12,2025-09-22 13:32:54.298067,2025-09-22 15:11:23.681030,54290,98.49,231496,285785,SHORT,3,4,-220.0,-236.0,17.75,-15.0,3.55,27.900000000000002,9.25,15.3,1.0,3.625,FAILURE,71.0,"1128,9073",12,13,"-30.0,-60.0,-90.0",SUCCESS,200.12,True,50.0
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,13,2025-09-22 15:11:23.681030,2025-09-22 15:39:04.352000,15805,27.68,285785,301589,LONG,3,4,-220.0,-236.0,6.75,-15.0,3.1625,27.700000000000003,11.25,17.3,1.0,3.25,FAILURE,27.0,"8481,1725",13,15,"-30.0,-60.0,-90.0",FAILURE,56.88,True,
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,15,2025-09-23 09:36:34.656000,2025-09-23 09:41:24.572000,10872,4.83,363696,374567,SHORT,1,2,190.0,180.0,23.75,-11.0,4.575,90.60000000000001,11.375,17.900000000000006,1.0,4.5,SUCCESS,80.0,,1,9,-30.0,SESSION_START,74.6,False,126.0
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,16,2025-09-23 09:41:24.572000,2025-09-23 10:00:01.009026,30477,18.61,374567,405043,LONG,3,4,-220.0,-236.0,19.25,-15.0,4.25,78.60000000000001,11.625,19.250000000000004,1.0,3.875,FAILURE,62.0,"21234,5597",2,9,"-30.0,-60.0,-90.0",SUCCESS,199.8,True,128.0
FA_SD25_R03_MA3_RT80,25.0,7.5,3,0.8,17,2025-09-23 10:00:01.009026,2025-09-23 10:05:45.661004,9376,5.74,405043,414418,SHORT,3,4,-220.0,-236.0,7.5,-15.0,4.875,75.60000000000001,13.0,16.400000000000002,1.0,4.875,FAILURE,6.0,"571,6446",3,10,"-30.0,-60.0,-90.0",FAILURE,58.92,True,
