config_id,step_dist,add_dist,max_adds,reversal_target,cycle_id,start_time,end_time,duration_bars,duration_minutes,start_bar_idx,end_bar_idx,side,add_count,exit_position,pnl_ticks_gross,pnl_ticks_net,mfe_points,mae_points,atr_20bar,atr_percentile,swing_median_20,swing_p90_20,directional_persistence,bar_range_median_20,exit_type,progress_hwm,time_between_adds,cycle_day_seq,cycle_start_hour,progress_at_adds,prev_cycle_exit_type,cycle_waste_pct,would_flatten_reseed,half_block_profit
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,1,2025-09-22 09:31:15.053013,2025-09-22 09:33:29.489000,6129,2.24,5250,11378,LONG,1,2,150.0,140.0,18.75,-7.5,5.0875,95.0,9.75,13.3,0.0,5.125,SUCCESS,60.0,,1,9,-30.0,SESSION_START,67.0667,False,126.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,2,2025-09-22 09:33:29.489000,2025-09-22 09:35:30.334002,3818,2.01,11378,15195,SHORT,0,1,60.0,56.0,15.0,-0.75,4.6125,17.77777777777778,8.25,13.0,0.0,4.75,SUCCESS,60.0,,2,9,,SUCCESS,40.4667,False,50.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,3,2025-09-22 09:35:30.334002,2025-09-22 09:37:56.879000,5173,2.44,15195,20367,LONG,0,1,60.0,56.0,15.0,-7.0,4.05,6.666666666666667,7.75,15.8,1.0,3.75,SUCCESS,60.0,,3,9,,SUCCESS,50.6,False,50.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,4,2025-09-22 09:37:56.879000,2025-09-22 09:39:18.182000,2074,1.36,20367,22440,SHORT,0,1,60.0,56.0,15.0,-1.25,4.2625,32.098765432098766,9.75,18.550000000000004,1.0,3.75,SUCCESS,60.0,,4,9,,SUCCESS,20.0333,False,50.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,5,2025-09-22 09:39:18.182000,2025-09-22 09:48:06.373000,14282,8.8,22440,36721,LONG,2,3,270.0,258.0,22.5,-11.5,4.5,55.0561797752809,9.75,18.550000000000004,1.0,4.75,SUCCESS,60.0,3437,5,9,"-30.0,-60.0",SUCCESS,136.2,False,236.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,6,2025-09-22 09:48:06.373000,2025-09-22 09:55:02.958002,9365,6.94,36721,46085,SHORT,2,3,-210.0,-222.0,4.0,-17.5,5.125,84.93150684931507,10.125,21.0,1.0,4.75,FAILURE,16.0,5995,6,9,"-30.0,-60.0",SUCCESS,46.54,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,7,2025-09-22 09:55:02.958002,2025-09-22 10:13:13.473000,20663,18.18,46085,66747,LONG,2,3,-210.0,-222.0,15.0,-17.5,4.25,14.207650273224045,9.625,16.950000000000006,1.0,3.5,FAILURE,30.0,767,7,9,"-30.0,-60.0",FAILURE,107.38,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,8,2025-09-22 10:13:13.473000,2025-09-22 10:20:22.131004,6994,7.14,66747,73740,SHORT,2,3,-210.0,-222.0,0.75,-17.5,4.0125,6.7669172932330826,9.625,17.775000000000006,1.0,4.0,FAILURE,2.0,3160,8,10,"-30.0,-60.0",FAILURE,35.16,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,9,2025-09-22 10:20:22.131004,2025-09-22 10:28:11.007000,7438,7.81,73740,81177,LONG,0,1,60.0,56.0,15.0,-1.75,4.0375,12.244897959183673,9.5,19.125,1.0,3.875,SUCCESS,60.0,,9,10,,FAILURE,60.9,False,50.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,10,2025-09-22 10:28:11.007000,2025-09-22 10:42:45.471116,14652,14.57,81177,95828,SHORT,2,3,-210.0,-222.0,9.25,-17.5,3.775,2.6234567901234565,9.625,20.500000000000004,1.0,3.5,FAILURE,22.0,9493,10,10,"-30.0,-60.0",SUCCESS,59.96,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,11,2025-09-22 10:42:45.471116,2025-09-22 11:01:10.602045,15925,18.42,95828,111752,LONG,0,1,60.0,56.0,15.0,-7.0,3.7125,11.518324607329843,9.625,21.625,1.0,3.75,SUCCESS,60.0,,11,10,,FAILURE,111.9667,False,50.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,12,2025-09-22 11:01:10.602045,2025-09-22 11:04:33.643000,3652,3.38,111752,115403,SHORT,0,1,60.0,56.0,15.0,-2.25,3.6375,20.067264573991032,11.875,21.625,1.0,3.5,SUCCESS,60.0,,12,11,,SUCCESS,25.6333,False,50.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,13,2025-09-22 11:04:33.643000,2025-09-22 12:09:10.453000,46906,64.61,115403,162308,LONG,2,3,270.0,258.0,22.5,-15.75,3.4875,15.61822125813449,11.875,22.3,1.0,3.25,SUCCESS,60.0,4690,13,11,"-30.0,-60.0",SUCCESS,353.8333,True,236.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,14,2025-09-22 12:09:10.453000,2025-09-22 12:16:02.419000,10516,6.87,162308,172823,SHORT,2,3,-210.0,-222.0,4.25,-17.5,4.175,74.0,10.0,15.925000000000002,1.0,4.0,FAILURE,16.0,3819,14,12,"-30.0,-60.0",SUCCESS,48.2,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,15,2025-09-22 12:16:02.419000,2025-09-22 12:30:23.931019,16436,14.36,172823,189258,LONG,1,2,150.0,142.0,18.75,-7.5,4.7,95.10000000000001,9.375,15.925000000000002,1.0,4.5,SUCCESS,60.0,,15,12,-30.0,FAILURE,133.8,False,128.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,16,2025-09-22 12:30:23.931019,2025-09-22 13:48:48.732005,52513,78.41,189258,241770,SHORT,2,3,-210.0,-222.0,9.75,-17.5,3.7125,41.5,10.25,17.650000000000002,1.0,3.5,FAILURE,16.0,5888,16,12,"-30.0,-60.0",SUCCESS,225.58,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,17,2025-09-22 13:48:48.732005,2025-09-22 14:32:19.518063,25513,43.51,241770,267282,LONG,2,3,270.0,258.0,22.5,-11.25,3.2,0.8,9.25,15.950000000000003,1.0,2.625,SUCCESS,60.0,1826,17,13,"-30.0,-60.0",FAILURE,157.0333,False,236.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,18,2025-09-22 14:32:19.518063,2025-09-22 15:37:44.837000,32833,65.42,267282,300114,SHORT,1,2,150.0,142.0,18.75,-8.0,2.825,1.7000000000000002,12.125,17.775,1.0,2.75,SUCCESS,60.0,,18,14,-30.0,SUCCESS,196.1667,False,50.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,19,2025-09-22 15:37:44.837000,2025-09-22 15:50:00.008117,11707,12.25,300114,311820,LONG,1,2,150.0,142.0,18.75,-7.5,3.05,21.900000000000002,9.0,16.8,1.0,3.0,SUCCESS,60.0,,19,15,-30.0,SUCCESS,68.4667,False,128.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,20,2025-09-22 15:50:00.008117,2025-09-22 15:52:16.053001,3792,2.27,311820,315611,SHORT,0,1,60.0,56.0,15.0,-1.0,3.5375,74.8,9.0,18.00000000000001,1.0,3.25,SUCCESS,60.0,,20,15,,SUCCESS,35.5,False,50.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,22,2025-09-23 09:36:34.656000,2025-09-23 09:41:12.274023,10220,4.63,363696,373915,SHORT,1,2,150.0,140.0,18.75,-11.0,4.575,90.60000000000001,11.375,17.900000000000006,1.0,4.5,SUCCESS,60.0,,1,9,-30.0,SESSION_START,93.8667,False,126.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,23,2025-09-23 09:41:12.274023,2025-09-23 09:58:16.910003,28303,17.08,373915,402217,LONG,2,3,-210.0,-222.0,18.0,-17.5,4.1625,76.80000000000001,11.625,19.250000000000004,1.0,3.625,FAILURE,42.0,3109,2,9,"-30.0,-60.0",SUCCESS,186.02,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,24,2025-09-23 09:58:16.910003,2025-09-23 10:11:08.056023,19269,12.85,402217,421485,SHORT,2,3,-210.0,-222.0,12.5,-17.5,5.4,89.0,11.625,16.400000000000002,1.0,6.0,FAILURE,26.0,4655,3,9,"-30.0,-60.0",FAILURE,117.72,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,25,2025-09-23 10:11:08.056023,2025-09-23 10:24:47.877012,15495,13.66,421485,436979,LONG,2,3,-210.0,-222.0,8.75,-17.5,4.7375,64.4,14.125,19.67500000000001,1.0,4.75,FAILURE,5.0,391,4,10,"-30.0,-60.0",FAILURE,89.42,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,26,2025-09-23 10:24:47.877012,2025-09-23 10:28:17.475000,4630,3.49,436979,441608,SHORT,2,3,-210.0,-222.0,3.0,-17.5,4.7625,57.400000000000006,11.5,19.025,1.0,4.625,FAILURE,12.0,1408,5,10,"-30.0,-60.0",FAILURE,24.66,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,27,2025-09-23 10:28:17.475000,2025-09-23 11:02:26.763000,34764,34.15,441608,476371,LONG,2,3,-210.0,-222.0,18.0,-17.5,4.3875,33.1,11.5,19.025,1.0,4.0,FAILURE,57.0,18043,6,10,"-30.0,-60.0",FAILURE,169.96,True,128.0
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,28,2025-09-23 11:02:26.763000,2025-09-23 11:12:55.814000,10171,10.48,476371,486541,SHORT,2,3,-210.0,-222.0,7.5,-17.5,4.3875,26.5,12.0,23.425000000000004,1.0,3.75,FAILURE,15.0,5231,7,11,"-30.0,-60.0",FAILURE,42.88,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,29,2025-09-23 11:12:55.814000,2025-09-23 11:41:11.446000,21790,28.26,486541,508330,LONG,2,3,-210.0,-222.0,12.5,-17.5,3.95,9.0,11.75,23.425000000000004,1.0,3.5,FAILURE,35.0,16630,8,11,"-30.0,-60.0",FAILURE,90.98,True,
FA_SD25_R03_MA2_RT60,25.0,7.5,2,0.6,30,2025-09-23 11:41:11.446000,2025-09-23 11:47:47.823000,6917,6.61,508330,515246,SHORT,2,3,-210.0,-222.0,6.5,-17.5,4.3625,42.300000000000004,12.0,23.85000000000001,1.0,4.5,FAILURE,26.0,737,9,11,"-30.0,-60.0",FAILURE,28.66,True,
